,Date,Favored Team,Underdog Team,Favored Spread,Predicted Outcome,Confidence,Vig,Over Under,Predicted Total,Over Under Vig,Over Under Bet To Take,Over Under Conf,Spread Bet To Take,Half Kelly,Quarter Kelly,Over Under H Kelly,Final Score,Spread Cover,Over Cover
992,12/22/2021,Chattanooga,Middle Tennessee,-8.5,Chattanooga Wins By 8.5,51.42%,-110,141.0,141.7,-110.0,Over 141.0,56.35%,Middle Tennessee +8.5,-1.%,-0.%,1.6%,77-65,0.0,1.0
993,12/22/2021,Richmond,Bucknell,-19.0,Richmond Wins By 16.2,51.42%,-110,145.5,144.0,-115.0,Under 145.5,56.35%,Bucknell +19.0,-1.%,-0.%,0.4%,81-50,0.0,1.0
994,12/22/2021,Virginia,Clemson,-3.5,Virginia Wins By 1.9,55.25%,-115,166.0,126.2,-110.0,Under 166.0,56.35%,Clemson +3.5,1.9%,0.8%,1.6%,50-67,1.0,1.0
995,12/22/2021,Vanderbilt,Hawaii,-6.0,Vanderbilt Wins By 3.2,51.42%,-120,135.0,133.1,-120.0,Under 135.0,54.06%,Hawaii +6.0,-3.%,-1.%,-0.%,,,
996,12/22/2021,Drake,Chicago State,-24.0,Drake Wins By 20.0,50.35%,-115,138.0,133.2,-110.0,Under 138.0,56.35%,Chicago State +24.0,-3.%,-1.%,1.6%,87-50,0.0,1.0
997,12/22/2021,Navy,Towson,-1.0,Navy Wins By 2.4,55.25%,-120,140.5,124.6,-110.0,Under 140.5,56.35%,Navy -1.0,0.8%,0.4%,1.6%,52-69,0.0,1.0
998,12/22/2021,Vermont,Colgate,-7.5,Vermont Wins By 5.9,51.42%,-115,133.5,135.1,-110.0,Over 133.5,56.35%,Colgate +7.5,-2.%,-1.%,1.6%,78-68,0.0,1.0
999,12/22/2021,Abilene Christian,Longwood,-6.0,Abilene Christian Wins By 5.5,55.25%,-110,144.0,143.8,-110.0,Under 144.0,56.35%,Longwood +6.0,3.0%,1.5%,1.6%,74-58,0.0,1.0
1000,12/22/2021,California,Pacific,-9.0,California Wins By 8.9,51.42%,-105,141.0,127.9,-110.0,Under 141.0,56.35%,Pacific +9.0,0.2%,0.1%,1.6%,73-53,0.0,1.0
1001,12/22/2021,South Carolina,Army,-12.0,South Carolina Wins By 11.8,51.42%,-110,130.5,136.0,-110.0,Over 130.5,56.35%,Army +12.0,-1.%,-0.%,1.6%,105-75,0.0,1.0
1002,12/22/2021,Old Dominion,College of Charleston,-3.0,College of Charleston Wins By 1.3,51.42%,-110,132.5,143.5,-120.0,Over 132.5,54.06%,College of Charleston +3.0,-1.%,-0.%,-0.%,80-82,1.0,1.0
1003,12/22/2021,Charlotte,Western Carolina,-10.0,Charlotte Wins By 8.8,51.42%,-115,130.0,152.0,100.0,Over 130.0,56.35%,Western Carolina +10.0,-2.%,-1.%,3.9%,98-82,0.0,1.0
1004,12/22/2021,UC Santa Barbara,Idaho State,-13.5,UC Santa Barbara Wins By 11.4,51.42%,-110,137.5,133.7,-110.0,Under 137.5,56.35%,Idaho State +13.5,-1.%,-0.%,1.6%,56-43,1.0,1.0
1005,12/22/2021,Nebraska,Kennesaw State,-13.0,Nebraska Wins By 6.4,51.42%,-115,152.0,158.6,-115.0,Over 152.0,56.35%,Kennesaw State +13.0,-2.%,-1.%,0.4%,88-74,0.0,1.0
1006,12/22/2021,UC Davis,Portland,-8.5,UC Davis Wins By 7.1,51.42%,-115,144.5,139.3,-110.0,Under 144.5,56.35%,Portland +8.5,-2.%,-1.%,1.6%,60-65,1.0,1.0
1007,12/22/2021,Mercer,Troy,-7.5,Mercer Wins By 6.9,51.42%,-110,124.0,141.2,-110.0,Over 124.0,56.35%,Troy +7.5,-1.%,-0.%,1.6%,65-69,1.0,1.0
1008,12/22/2021,Georgia,East Tennessee State,-3.5,Georgia Wins By 2.5,51.42%,-110,139.0,138.5,-110.0,Under 139.0,56.35%,East Tennessee State +3.5,-1.%,-0.%,1.6%,84-86,1.0,0.0
1009,12/22/2021,Southern Utah,Dixie State,-12.5,Southern Utah Wins By 5.8,55.25%,-110,132.0,145.7,-115.0,Over 132.0,56.35%,Dixie State +12.5,3.0%,1.5%,0.4%,87-59,0.0,1.0
1010,12/22/2021,Valparaiso,William & Mary,-15.0,Valparaiso Wins By 14.3,51.42%,-105,130.0,124.5,-110.0,Under 130.0,56.35%,William & Mary +15.0,0.2%,0.1%,1.6%,88-66,0.0,0.0
1011,12/22/2021,North Dakota State,North Dakota,-18.0,North Dakota State Wins By 11.4,51.42%,-110,128.0,131.5,-110.0,Over 128.0,56.35%,North Dakota +18.0,-1.%,-0.%,1.6%,86-76,1.0,1.0
1012,12/22/2021,Marist,Bethune Cookman,-11.5,Marist Wins By 9.9,51.42%,-110,147.0,132.8,-110.0,Under 147.0,56.35%,Bethune Cookman +11.5,-1.%,-0.%,1.6%,68-45,0.0,1.0
1013,12/22/2021,Denver,St. Thomas,-2.5,St. Thomas Wins By 2.9,51.42%,-110,148.5,140.8,100.0,Under 148.5,54.06%,St. Thomas +2.5,-1.%,-0.%,3.9%,75-74,1.0,0.0
1014,12/22/2021,Sam Houston State,North Carolina Central,-7.0,Sam Houston State Wins By 2.6,57.32%,-110,154.0,140.0,-110.0,Under 154.0,54.76%,North Carolina Central +7.0,5.2%,2.6%,1.6%,68-51,0.0,1.0
1015,12/22/2021,South Dakota,UMKC,-5.5,South Dakota Wins By 1.8,51.42%,-110,146.5,132.1,-110.0,Under 146.5,56.35%,UMKC +5.5,-1.%,-0.%,1.6%,57-68,1.0,1.0
1016,12/21/2021,Kansas,Colorado,-10.0,Kansas Wins By 10.9,50.35%,-110,144.0,143.0,-110.0,Under 144.0,54.06%,Kansas -10.0,-2.%,-1.%,1.6%,,,
1017,12/21/2021,Alabama,Davidson,-9.5,Alabama Wins By 7.2,55.25%,-110,150.5,145.5,-110.0,Under 150.5,54.76%,Davidson +9.5,3.0%,1.5%,1.6%,78-79,1.0,0.0
1018,12/21/2021,Michigan State,Oakland,-10.0,Michigan State Wins By 8.8,55.25%,-115,145.5,139.4,-110.0,Under 145.5,54.76%,Oakland +10.0,1.9%,0.8%,1.6%,90-78,0.0,0.0
1019,12/21/2021,Villanova,Xavier,-5.5,Villanova Wins By 3.5,55.25%,-110,136.0,134.9,-110.0,Under 136.0,56.35%,Xavier +5.5,3.0%,1.5%,1.6%,71-58,0.0,1.0
1020,12/21/2021,Iowa,Southeastern Louisiana,-28.5,Iowa Wins By 24.3,50.35%,-105,157.0,151.7,-115.0,Under 157.0,56.35%,Southeastern Louisiana +28.5,-0.%,-0.%,0.4%,93-62,0.0,1.0
1021,12/21/2021,Connecticut,Marquette,-4.5,Connecticut Wins By 4.3,51.42%,-110,141.0,140.0,-110.0,Under 141.0,54.06%,Marquette +4.5,-1.%,-0.%,1.6%,78-70,0.0,0.0
1022,12/21/2021,Utah State,Portland State,-17.5,Utah State Wins By 19.7,50.35%,-115,145.0,140.8,-110.0,Under 145.0,56.35%,Utah State -17.5,-3.%,-1.%,1.6%,81-62,1.0,1.0
1023,12/21/2021,Iowa State,Chicago State,-27.5,Iowa State Wins By 24.1,50.35%,-110,125.5,126.9,-110.0,Over 125.5,56.35%,Chicago State +27.5,-2.%,-1.%,1.6%,79-48,0.0,1.0
1024,12/21/2021,Mississippi State,Winthrop,-9.5,Mississippi State Wins By 9.4,55.25%,-110,138.5,128.3,-110.0,Under 138.5,54.76%,Winthrop +9.5,3.0%,1.5%,1.6%,84-63,0.0,0.0
1025,12/21/2021,North Carolina,Appalachian State,-16.0,North Carolina Wins By 10.0,51.42%,-110,140.5,140.6,-115.0,Over 140.5,56.35%,Appalachian State +16.0,-1.%,-0.%,0.4%,70-50,0.0,0.0
1026,12/21/2021,Cincinnati,Tennessee Tech,-17.0,Cincinnati Wins By 13.5,51.42%,-105,134.5,138.9,-110.0,Over 134.5,56.35%,Tennessee Tech +17.0,0.2%,0.1%,1.6%,76-67,1.0,1.0
1027,12/21/2021,Arkansas,Elon,-21.5,Arkansas Wins By 19.4,50.35%,-110,150.5,146.4,-110.0,Under 150.5,56.35%,Elon +21.5,-2.%,-1.%,1.6%,81-55,0.0,1.0
1028,12/21/2021,Oregon,Pepperdine,-16.0,Oregon Wins By 11.4,51.42%,-105,144.0,141.6,-105.0,Under 144.0,56.35%,Pepperdine +16.0,0.2%,0.1%,2.7%,68-59,1.0,1.0
1029,12/21/2021,TCU,Grambling State,-23.0,TCU Wins By 19.0,50.35%,100,133.5,133.4,-110.0,Under 133.5,56.35%,Grambling State +23.0,0.4%,0.2%,1.6%,90-55,0.0,0.0
1030,12/21/2021,Iona,Delaware,-7.0,Iona Wins By 4.6,55.25%,-110,141.5,145.0,-115.0,Over 141.5,54.76%,Delaware +7.0,3.0%,1.5%,0.4%,83-72,0.0,1.0
1031,12/21/2021,Utah,Fresno State,-3.5,Utah Wins By 2.2,55.25%,-110,135.0,130.5,-110.0,Under 135.0,56.35%,Fresno State +3.5,3.0%,1.5%,1.6%,55-50,0.0,1.0
1032,12/21/2021,Texas A&M,Northwestern State,-25.5,Texas A&M Wins By 23.1,50.35%,-105,141.5,135.3,-115.0,Under 141.5,56.35%,Northwestern State +25.5,-0.%,-0.%,0.4%,80-61,1.0,1.0
1033,12/21/2021,Santa Clara,San Jose State,-6.0,Santa Clara Wins By 4.0,51.42%,-115,147.0,142.9,-110.0,Under 147.0,54.06%,San Jose State +6.0,-2.%,-1.%,1.6%,79-57,0.0,1.0
1034,12/21/2021,Kansas State,McNeese State,-19.5,Kansas State Wins By 16.4,51.42%,-110,138.0,140.1,-110.0,Over 138.0,56.35%,McNeese State +19.5,-1.%,-0.%,1.6%,74-59,1.0,0.0
1035,12/21/2021,Mississippi,Samford,-14.0,Mississippi Wins By 10.4,51.42%,-105,141.0,136.9,-110.0,Under 141.0,56.35%,Samford +14.0,0.2%,0.1%,1.6%,73-75,1.0,0.0
1036,12/21/2021,North Carolina State,Wright State,-10.5,North Carolina State Wins By 9.9,51.42%,-110,147.5,149.6,-110.0,Over 147.5,56.35%,Wright State +10.5,-1.%,-0.%,1.6%,70-84,1.0,1.0
1037,12/21/2021,George Mason,American,-16.5,George Mason Wins By 17.4,51.42%,-110,135.5,140.7,-110.0,Over 135.5,56.35%,George Mason -16.5,-1.%,-0.%,1.6%,67-44,1.0,0.0
1038,12/21/2021,Dayton,Southern,-16.0,Dayton Wins By 11.2,51.42%,-115,140.0,138.1,-110.0,Under 140.0,56.35%,Southern +16.0,-2.%,-1.%,1.6%,69-60,1.0,1.0
1039,12/21/2021,Georgia Tech,Georgia State,-4.5,Georgia Tech Wins By 6.8,55.25%,-110,147.0,133.2,-115.0,Under 147.0,56.35%,Georgia Tech -4.5,3.0%,1.5%,0.4%,72-62,1.0,1.0
1040,12/21/2021,Toledo,Marshall,-4.0,Toledo Wins By 5.2,51.42%,-110,158.5,150.7,-110.0,Under 158.5,56.35%,Toledo -4.0,-1.%,-0.%,1.6%,95-63,1.0,1.0
1041,12/21/2021,Furman,Presbyterian,-12.5,Furman Wins By 9.0,51.42%,-115,132.5,139.0,-110.0,Over 132.5,56.35%,Presbyterian +12.5,-2.%,-1.%,1.6%,75-61,0.0,1.0
1042,12/21/2021,South Alabama,SIU Edwardsville,-10.0,South Alabama Wins By 9.7,51.42%,-120,136.5,136.2,-110.0,Under 136.5,56.35%,SIU Edwardsville +10.0,-3.%,-1.%,1.6%,84-69,0.0,0.0
1043,12/21/2021,Morehead State,IUPUI,-16.0,Morehead State Wins By 11.7,51.42%,-105,118.5,132.0,-110.0,Over 118.5,53.78%,IUPUI +16.0,0.2%,0.1%,1.6%,80-52,0.0,1.0
1044,12/21/2021,Tarleton State,Air Force,-7.0,Tarleton State Wins By 7.3,51.42%,-110,113.5,128.2,-110.0,Over 113.5,53.78%,Tarleton State -7.0,-1.%,-0.%,1.6%,67-45,1.0,0.0
1045,12/21/2021,UTEP,North Carolina Central,-13.5,UTEP Wins By 8.9,51.42%,-110,135.5,138.1,-110.0,Over 135.5,56.35%,North Carolina Central +13.5,-1.%,-0.%,1.6%,70-61,1.0,0.0
1046,12/21/2021,Bradley,Sam Houston State,-3.5,Bradley Wins By 2.8,55.25%,-110,137.5,133.8,-120.0,Under 137.5,54.76%,Sam Houston State +3.5,3.0%,1.5%,-0.%,87-61,0.0,0.0
1047,12/21/2021,Harvard,Howard,-7.0,Harvard Wins By 4.9,51.42%,-110,146.5,139.5,-110.0,Under 146.5,56.35%,Howard +7.0,-1.%,-0.%,1.6%,77-69,0.0,1.0
1048,12/21/2021,New Mexico,Norfolk State,-7.5,New Mexico Wins By 7.3,51.42%,-110,152.0,152.5,-110.0,Over 152.0,56.35%,Norfolk State +7.5,-1.%,-0.%,1.6%,68-54,0.0,0.0
1049,12/21/2021,Cal Baptist,Southeast Missouri State,-10.0,Cal Baptist Wins By 7.7,51.42%,-110,152.0,136.6,-110.0,Under 152.0,56.35%,Southeast Missouri State +10.0,-1.%,-0.%,1.6%,84-68,0.0,1.0
1050,12/21/2021,Ball State,Eastern Illinois,-13.5,Ball State Wins By 14.2,51.42%,-115,134.0,134.8,-120.0,Over 134.0,56.35%,Ball State -13.5,-2.%,-1.%,-0.%,75-55,1.0,0.0
1051,12/21/2021,The Citadel,Manhattan,-2.0,The Citadel Wins By 3.4,51.42%,-110,144.5,149.1,-110.0,Over 144.5,56.35%,The Citadel -2.0,-1.%,-0.%,1.6%,74-77,0.0,1.0
1052,12/21/2021,Oregon State,Nicholls State,-6.0,Oregon State Wins By 2.6,51.42%,-110,143.0,148.5,-115.0,Over 143.0,56.35%,Nicholls State +6.0,-1.%,-0.%,0.4%,83-61,0.0,1.0
1053,12/21/2021,Florida Atlantic,High Point,-5.0,High Point Wins By 0.7,51.42%,-110,133.5,134.5,-110.0,Over 133.5,56.35%,High Point +5.0,-1.%,-0.%,1.6%,52-55,1.0,0.0
1054,12/21/2021,Merrimack,Maine,-8.5,Merrimack Wins By 3.7,51.42%,-110,114.0,126.1,-110.0,Over 114.0,54.06%,Maine +8.5,-1.%,-0.%,1.6%,49-47,1.0,0.0
1055,12/21/2021,South Carolina State,Charleston Southern,-5.0,South Carolina State Wins By 2.0,65.96%,-110,151.0,143.8,-110.0,Under 151.0,54.76%,Charleston Southern +5.0,14.%,7.1%,1.6%,75-65,0.0,1.0
1056,12/18/2021,Houston,Oklahoma State,-9.0,Houston Wins By 9.6,55.25%,-105,134.0,140.7,-110.0,Over 134.0,54.76%,Houston -9.0,4.1%,2.1%,1.6%,72-61,1.0,0.0
1057,12/18/2021,Baylor,Oregon,-7.0,Baylor Wins By 8.9,50.35%,-110,134.5,133.4,-110.0,Under 134.5,54.06%,Baylor -7.0,-2.%,-1.%,1.6%,78-70,1.0,0.0
1058,12/18/2021,Kansas,Stephen F. Austin,-23.5,Kansas Wins By 22.2,50.35%,-110,150.0,143.3,-110.0,Under 150.0,56.35%,Stephen F. Austin +23.5,-2.%,-1.%,1.6%,80-72,1.0,0.0
1059,12/18/2021,Arizona,Cal Baptist,-28.0,Arizona Wins By 24.4,50.35%,-110,161.5,148.9,-120.0,Under 161.5,56.35%,Cal Baptist +28.0,-2.%,-1.%,-0.%,84-60,1.0,1.0
1060,12/18/2021,Alabama,Jacksonville State,-19.0,Alabama Wins By 14.6,50.35%,-115,148.5,151.6,100.0,Over 148.5,56.35%,Jacksonville State +19.0,-3.%,-1.%,3.9%,65-59,1.0,0.0
1061,12/18/2021,Auburn,Saint Louis,-5.5,Auburn Wins By 4.7,50.35%,-110,145.5,147.6,-115.0,Over 145.5,54.06%,Saint Louis +5.5,-2.%,-1.%,0.4%,74-70,1.0,0.0
1062,12/18/2021,Michigan,Southern Utah,-16.0,Michigan Wins By 12.3,55.25%,-110,143.5,144.0,-110.0,Over 143.5,56.35%,Southern Utah +16.0,3.0%,1.5%,1.6%,87-50,0.0,0.0
1063,12/18/2021,BYU,Weber State,-5.5,BYU Wins By 5.1,51.42%,100,150.5,152.5,-110.0,Over 150.5,54.06%,Weber State +5.5,1.4%,0.7%,1.6%,89-71,0.0,1.0
1064,12/18/2021,Iowa,Utah State,-6.5,Utah State Wins By 2.0,55.25%,-110,152.0,147.3,-110.0,Under 152.0,54.76%,Utah State +6.5,3.0%,1.5%,1.6%,94-75,0.0,0.0
1065,12/18/2021,San Francisco,Grand Canyon,-5.5,San Francisco Wins By 6.4,55.25%,-115,134.5,137.0,-110.0,Over 134.5,54.76%,San Francisco -5.5,1.9%,0.8%,1.6%,48-49,0.0,0.0
1066,12/18/2021,Arkansas,Hofstra,-12.5,Arkansas Wins By 8.3,51.42%,-110,158.5,150.1,-110.0,Under 158.5,56.35%,Hofstra +12.5,-1.%,-0.%,1.6%,81-89,1.0,0.0
1067,12/18/2021,Murray State,Chattanooga,-4.5,Murray State Wins By 5.1,55.25%,-120,135.0,143.3,-110.0,Over 135.0,56.35%,Murray State -4.5,0.8%,0.4%,1.6%,87-76,1.0,1.0
1068,12/18/2021,Missouri State,Central Arkansas,-24.0,Missouri State Wins By 22.1,50.35%,-110,146.5,145.2,-110.0,Under 146.5,56.35%,Central Arkansas +24.0,-2.%,-1.%,1.6%,106-70,0.0,0.0
1069,12/18/2021,Texas A&M,Oregon State,-2.5,Texas A&M Wins By 5.0,51.42%,-110,129.0,134.4,-110.0,Over 129.0,54.06%,Texas A&M -2.5,-1.%,-0.%,1.6%,83-73,1.0,1.0
1070,12/18/2021,Nevada,Loyola Marymount,-6.5,Nevada Wins By 6.2,51.42%,100,148.5,148.2,-105.0,Under 148.5,56.35%,Loyola Marymount +6.5,1.4%,0.7%,2.7%,68-63,1.0,1.0
1071,12/18/2021,Mississippi,Dayton,-2.5,Mississippi Wins By 2.7,55.25%,-110,125.5,133.8,-105.0,Over 125.5,56.35%,Mississippi -2.5,3.0%,1.5%,2.7%,76-68,1.0,1.0
1072,12/18/2021,San Diego,Northern Arizona,-3.0,San Diego Wins By 7.3,55.25%,-110,127.0,122.8,-105.0,Under 127.0,54.76%,San Diego -3.0,3.0%,1.5%,2.7%,69-59,1.0,0.0
1073,12/18/2021,Eastern Kentucky,Northern Kentucky,-6.0,Eastern Kentucky Wins By 6.9,51.42%,-115,149.5,145.7,100.0,Under 149.5,56.35%,Eastern Kentucky -6.0,-2.%,-1.%,3.9%,81-68,1.0,1.0
1074,12/18/2021,Stony Brook,Saint Peter's,-3.5,Stony Brook Wins By 5.7,51.42%,-110,132.5,137.5,-110.0,Over 132.5,56.35%,Stony Brook -3.5,-1.%,-0.%,1.6%,64-63,0.0,0.0
1075,12/18/2021,Georgia,George Mason,-2.5,Georgia Wins By 1.2,51.42%,-110,135.5,140.0,-120.0,Over 135.5,56.35%,George Mason +2.5,-1.%,-0.%,-0.%,67-80,1.0,1.0
1076,12/18/2021,Pepperdine,Southeast Missouri State,-10.0,Pepperdine Wins By 6.5,51.42%,-110,153.5,141.6,-110.0,Under 153.5,56.35%,Southeast Missouri State +10.0,-1.%,-0.%,1.6%,83-77,1.0,0.0
1077,12/18/2021,Samford,Kennesaw State,-5.5,Samford Wins By 3.3,51.42%,-110,147.0,141.8,-110.0,Under 147.0,56.35%,Kennesaw State +5.5,-1.%,-0.%,1.6%,85-84,1.0,0.0
1078,12/18/2021,Portland State,Cal St. Northridge,-3.0,Cal St. Northridge Wins By 1.0,51.42%,-110,129.0,121.9,-110.0,Under 129.0,56.35%,Cal St. Northridge +3.0,-1.%,-0.%,1.6%,66-69,1.0,0.0
1079,12/17/2021,Villanova,Creighton,-6.5,Villanova Wins By 4.9,50.35%,-110,130.0,126.7,-105.0,Under 130.0,54.06%,Creighton +6.5,-2.%,-1.%,2.7%,59-79,1.0,0.0
1080,12/17/2021,Virginia Tech,St. Bonaventure,-2.5,Virginia Tech Wins By 4.0,55.25%,-110,128.5,132.8,-110.0,Over 128.5,54.76%,Virginia Tech -2.5,3.0%,1.5%,1.6%,86-49,1.0,1.0
1081,12/17/2021,Mississippi State,Furman,-8.5,Mississippi State Wins By 9.0,51.42%,-110,137.5,142.7,-110.0,Over 137.5,56.35%,Mississippi State -8.5,-1.%,-0.%,1.6%,69-66,0.0,0.0
1082,12/17/2021,Saint Mary's,San Diego State,-2.5,Saint Mary's Wins By 1.9,55.25%,-110,117.5,121.6,-110.0,Over 117.5,54.76%,San Diego State +2.5,3.0%,1.5%,1.6%,53-63,1.0,0.0
1083,12/17/2021,Fresno State,Cal Poly,-13.5,Fresno State Wins By 12.9,50.35%,-120,115.0,123.2,-120.0,Over 115.0,56.35%,Cal Poly +13.5,-4.%,-2.%,-0.%,83-48,0.0,1.0
1084,12/17/2021,Santa Clara,Florida A&M,-18.0,Santa Clara Wins By 18.1,50.35%,-110,141.0,134.0,-110.0,Under 141.0,56.35%,Santa Clara -18.0,-2.%,-1.%,1.6%,80-66,0.0,0.0
1085,12/17/2021,Richmond,North Carolina State,-2.5,Richmond Wins By 1.9,55.25%,-115,141.0,137.6,-105.0,Under 141.0,54.76%,North Carolina State +2.5,1.9%,0.8%,2.7%,83-74,0.0,0.0
1086,12/17/2021,South Alabama,Tarleton State,-2.0,Tarleton State Wins By 1.2,51.42%,-110,126.5,135.4,-110.0,Over 126.5,56.35%,Tarleton State +2.0,-1.%,-0.%,1.6%,52-65,1.0,0.0
1087,12/17/2021,Pacific,North Dakota State,-2.0,Pacific Wins By 3.6,51.42%,-105,126.0,125.6,-110.0,Under 126.0,56.35%,Pacific -2.0,0.2%,0.1%,1.6%,61-73,0.0,0.0
1088,12/17/2021,Portland,San Jose State,-3.5,Portland Wins By 1.6,51.42%,-110,144.0,147.0,-115.0,Over 144.0,56.35%,San Jose State +3.5,-1.%,-0.%,0.4%,78-90,1.0,1.0
1089,12/17/2021,UTSA,UT Rio Grande Valley,-5.0,UTSA Wins By 4.1,51.42%,-110,150.5,145.1,-110.0,Under 150.5,56.35%,UT Rio Grande Valley +5.0,-1.%,-0.%,1.6%,50-68,1.0,1.0
1090,12/15/2021,Arizona,Northern Colorado,-25.0,Arizona Wins By 23.3,50.35%,-110,153.0,154.1,-115.0,Over 153.0,56.35%,Northern Colorado +25.0,-2.%,-1.%,0.4%,101-76,1.0,1.0
1091,12/15/2021,USC,UC Irvine,-11.0,USC Wins By 10.8,55.25%,-110,126.5,127.1,-115.0,Over 126.5,56.35%,UC Irvine +11.0,3.0%,1.5%,0.4%,66-61,1.0,1.0
1092,12/15/2021,Xavier,Morehead State,-15.0,Xavier Wins By 14.9,50.35%,-105,134.5,135.8,-120.0,Over 134.5,56.35%,Morehead State +15.0,-0.%,-0.%,-0.%,86-63,0.0,1.0
1093,12/15/2021,Utah State,Weber State,-2.5,Utah State Wins By 3.3,50.35%,-115,144.5,141.4,-110.0,Under 144.5,54.06%,Utah State -2.5,-3.%,-1.%,1.6%,95-80,1.0,0.0
1094,12/15/2021,Florida State,Lipscomb,-20.5,Florida State Wins By 14.9,50.35%,-110,142.0,138.4,-110.0,Under 142.0,56.35%,Lipscomb +20.5,-2.%,-1.%,1.6%,97-60,0.0,0.0
1095,12/15/2021,UCF,Temple,-5.0,UCF Wins By 4.6,50.35%,-105,135.5,138.3,-120.0,Over 135.5,54.06%,Temple +5.0,-0.%,-0.%,-0.%,65-48,0.0,0.0
1096,12/15/2021,Belmont,Chattanooga,-5.5,Belmont Wins By 5.5,55.25%,-110,140.5,143.5,-110.0,Over 140.5,56.35%,Belmont -5.5,3.0%,1.5%,1.6%,76-68,1.0,1.0
1097,12/15/2021,Ohio,Marshall,-3.5,Ohio Wins By 7.8,55.25%,-110,156.0,144.6,-110.0,Under 156.0,56.35%,Ohio -3.5,3.0%,1.5%,1.6%,75-65,1.0,1.0
1098,12/15/2021,Oregon,Portland,-17.0,Oregon Wins By 11.5,50.35%,-115,140.5,139.5,-110.0,Under 140.5,56.35%,Portland +17.0,-3.%,-1.%,1.6%,96-71,0.0,0.0
1099,12/15/2021,VCU,Florida Atlantic,-10.0,VCU Wins By 7.5,55.25%,-115,133.0,126.8,-110.0,Under 133.0,56.35%,Florida Atlantic +10.0,1.9%,0.8%,1.6%,66-46,0.0,1.0
1100,12/15/2021,Missouri State,South Dakota State,-4.0,Missouri State Wins By 3.6,55.25%,-110,156.0,154.2,-110.0,Under 156.0,56.35%,South Dakota State +4.0,3.0%,1.5%,1.6%,75-63,0.0,1.0
1101,12/15/2021,Mississippi,Middle Tennessee,-11.5,Mississippi Wins By 6.4,55.25%,-105,134.5,139.8,-110.0,Over 134.5,56.35%,Middle Tennessee +11.5,4.1%,2.1%,1.6%,62-52,1.0,0.0
1102,12/15/2021,Abilene Christian,Cal St. Bakersfield,-8.0,Abilene Christian Wins By 10.9,57.32%,-110,129.5,140.3,-110.0,Over 129.5,53.78%,Abilene Christian -8.0,5.2%,2.6%,1.6%,69-59,1.0,0.0
1103,12/15/2021,Texas State,Lamar,-14.0,Texas State Wins By 15.6,51.42%,-105,132.0,131.5,-110.0,Under 132.0,56.35%,Texas State -14.0,0.2%,0.1%,1.6%,67-47,1.0,1.0
1104,12/15/2021,Jacksonville State,FIU,-6.0,Jacksonville State Wins By 7.0,55.25%,-110,135.0,147.2,-110.0,Over 135.0,56.35%,Jacksonville State -6.0,3.0%,1.5%,1.6%,66-59,1.0,0.0
1105,12/15/2021,Campbell,Georgia Southern,-6.0,Campbell Wins By 6.0,57.32%,-110,122.0,126.1,-110.0,Over 122.0,53.78%,Georgia Southern +6.0,5.2%,2.6%,1.6%,66-69,1.0,1.0
1106,12/15/2021,Southern Illinois,Southeast Missouri State,-13.0,Southern Illinois Wins By 8.0,51.42%,-105,134.0,129.8,-105.0,Under 134.0,56.35%,Southeast Missouri State +13.0,0.2%,0.1%,2.7%,80-55,0.0,0.0
1107,12/15/2021,Georgetown,Howard,-10.5,Georgetown Wins By 7.4,51.42%,-110,156.0,153.6,-110.0,Under 156.0,56.35%,Howard +10.5,-1.%,-0.%,1.6%,85-73,0.0,0.0
1108,12/15/2021,UC San Diego,Denver,-3.5,UC San Diego Wins By 2.4,51.42%,-110,131.5,133.4,-120.0,Over 131.5,54.06%,Denver +3.5,-1.%,-0.%,-0.%,56-64,1.0,0.0
1109,12/15/2021,South Dakota,Bellarmine,-1.0,South Dakota Wins By 3.1,51.42%,-110,137.0,129.6,-110.0,Under 137.0,56.35%,South Dakota -1.0,-1.%,-0.%,1.6%,78-64,1.0,0.0
1110,12/14/2021,Houston,Louisiana Lafayette,-23.5,Houston Wins By 24.8,50.35%,-110,139.5,143.2,-110.0,Over 139.5,56.35%,Houston -23.5,-2.%,-1.%,1.6%,71-56,0.0,0.0
1111,12/14/2021,Texas,Arkansas Pine Bluff,-35.5,Texas Wins By 29.6,50.35%,-110,134.5,134.0,100.0,Under 134.5,56.35%,Arkansas Pine Bluff +35.5,-2.%,-1.%,3.9%,63-31,1.0,1.0
1112,12/14/2021,Alabama,Memphis,-3.5,Alabama Wins By 1.7,50.35%,-110,154.5,148.3,-110.0,Under 154.5,54.06%,Memphis +3.5,-2.%,-1.%,1.6%,78-92,1.0,0.0
1113,12/14/2021,Duke,South Carolina State,-36.5,Duke Wins By 27.9,50.35%,-110,150.5,149.0,-110.0,Under 150.5,56.35%,South Carolina State +36.5,-2.%,-1.%,1.6%,103-62,0.0,0.0
1114,12/14/2021,Auburn,North Alabama,-29.0,Auburn Wins By 25.1,57.32%,-110,144.0,149.5,-110.0,Over 144.0,56.35%,North Alabama +29.0,5.2%,2.6%,1.6%,70-44,1.0,0.0
1115,12/14/2021,Tennessee,USC Upstate,-35.5,Tennessee Wins By 27.0,50.35%,-110,136.5,137.9,-110.0,Over 136.5,56.35%,USC Upstate +35.5,-2.%,-1.%,1.6%,96-52,0.0,1.0
